,source,file,SDR,ISR,SIR,SAR,SI-SDR,SI-SIR,SI-SAR,SD-SDR,SNR,SRR,SI-SDRi,SD-SDRi,SNRi,MIX-SI-SDR,MIX-SD-SDR,MIX-SNR
0,drums,710.json,10.465477059860602,15.745505716801606,18.41569226148326,11.571688787836846,8.953144550323486,22.491769790649414,9.14976716041565,8.501596665697768,9.46668028831482,18.602506531056143,9.110721349716187,8.65951573849716,9.693483114242554,-0.1575767993927002,-0.1579190727993911,-0.22680282592773438
1,drums,375.json,10.333473003243604,16.360935334681603,18.414021345814188,11.055440251079474,9.602912664413452,21.80374264717102,9.877958595752716,8.971843051184564,10.041028559207916,17.660937193665355,12.329845204949379,11.69878555606191,12.75212675333023,-2.726932540535927,-2.7269425048773455,-2.7110981941223145
2,drums,513.json,9.248620840129693,14.164719041832516,11.233916727564246,9.158479461713977,8.439046740531921,23.525618314743042,8.579888045787811,7.776287195060135,9.010758399963379,16.847983115183567,13.34893673658371,12.692415252782249,13.439542800188065,-4.909889996051788,-4.916128057722114,-4.428784400224686
3,drums,1633.json,7.868402426308316,11.964549915034164,15.944091570582017,9.116281859814581,7.164362072944641,19.378934502601624,7.435586452484131,6.325364799744923,7.933740615844727,13.881571932445288,14.169069528579712,13.330186518275136,14.879511594772339,-7.004707455635071,-7.004821718530213,-6.945770978927612
4,drums,272.json,4.8345010080044775,9.294680864971138,12.85046863445778,5.723960113061848,3.54341521859169,15.939453840255737,3.801693320274353,2.293669242773511,5.127730518579483,8.313645280486584,8.288672119379044,7.041407447099086,10.241924077272415,-4.7452569007873535,-4.747738204325576,-5.114193558692932
5,drums,1607.json,9.049899098039475,17.484606647817508,12.99434871532636,11.37912783906042,8.982043266296387,15.90025782585144,9.969165921211243,8.755138240023111,9.44650799036026,21.695351642742736,9.807653538882732,9.58077396603809,10.271182730793953,-0.8256102725863457,-0.8256357260149774,-0.8246747404336929
6,drums,886.json,12.659042870755375,22.73043177701396,20.574815322134338,13.955723787454946,12.843891382217407,23.09879183769226,13.273942470550537,12.792111920727674,13.00828218460083,32.083013809258105,13.10317900031805,13.051463001165807,13.233667444437742,-0.25928761810064316,-0.2593510804381336,-0.22538525983691216
7,drums,429.json,7.7333448409612355,9.7417613301123,11.308189207797973,7.726432081452061,2.6376572996377945,16.42598330974579,2.8368430584669113,0.1650290777240333,4.5078593492507935,3.9405553317964377,0.5298981070518494,-1.9427083635055147,2.4033883213996887,2.107759192585945,2.1077374412295478,2.1044710278511047
8,drums,841.json,4.763589631938015,6.9293702386036005,16.088046553032356,4.001832229966625,2.8270868957042694,19.96392011642456,2.9125265032052994,-0.30929147048680594,4.523970186710358,2.584987415340118,15.210465639829636,12.074855096828278,16.47905260324478,-12.383378744125366,-12.384146567315085,-11.955082416534424
9,drums,324.json,10.147757777442498,13.594496755817298,17.468667509162305,10.841425242502407,9.918660521507263,25.412724018096924,10.045615434646606,8.692987041575057,10.159349143505096,14.976986912814851,12.717798501253128,11.49685116170922,12.575709074735641,-2.799137979745865,-2.803864120134162,-2.416359931230545
10,drums,468.json,12.01486985427577,18.0334287717638,16.898634933021118,14.573257826798933,11.636918187141418,18.701340556144714,12.594510912895203,11.409137950853822,11.921104788780212,24.346037844545243,9.873910769820213,9.647058496176333,10.05586639046669,1.7630074173212051,1.7620794546774883,1.8652383983135223
11,drums,387.json,11.6450108016884,18.37348438480977,21.58693840598903,12.633011955283669,11.676588654518127,25.63979148864746,11.857700943946838,11.270412456528263,11.952465176582336,21.773580073597046,11.61442187614739,11.208337703633028,11.929342986550182,0.06216677837073803,0.062074752895233405,0.02312219003215432
